Source Name	Characteristics [Organism]	Characteristics [DiseaseState]	Characteristics [OrganismPart]	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Comment [Array Design URI]	Protocol REF	Factor Value [DiseaseState]	Factor Value [Time]	Unit [TimeUnit]	Factor Value [OrganismPart]	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]
GSE464GSM31500	Rattus norvegicus	severe spinal cord injury	spinal cord (T8)	GSE464GSM31500 sample	GSE464GSM31500 extract	total_RNA	GSE464GSM31500 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjA7d-1A-s2c	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T8)	CNS-SCsev_InjA7d-1A-s2c	GSM31500.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31436	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31436 sample	GSE464GSM31436 extract	total_RNA	GSE464GSM31436 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA30m-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T8)	CNS-SC_InjA30m-3B-s2	GSM31436.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31373	Rattus norvegicus	severe spinal cord injury	spinal cord (T10)	GSE464GSM31373 sample	GSE464GSM31373 extract	total_RNA	GSE464GSM31373 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjB28d-4A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	severe spinal cord injury	28	d	spinal cord (T10)	CNS-SCsev_InjB28d-4A-s2	GSM31373.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31665	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31665 sample	GSE464GSM31665 extract	total_RNA	GSE464GSM31665 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-24h-1A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	1	d	spinal cord (T9)	CNS-SpinalCmod-Adult-24h-1A-s2	GSM31665.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31327	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31327 sample	GSE464GSM31327 extract	total_RNA	GSE464GSM31327 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB30m-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T10)	CNS-SC_InjB30m-1B-s2	GSM31327.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31255	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM31255 sample	GSE464GSM31255 extract	total_RNA	GSE464GSM31255 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-14d-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	14	d	spinal cord (T9)	CNS-SpinalC-conAdult-14d-1B-s2	GSM31255.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31518	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31518 sample	GSE464GSM31518 extract	total_RNA	GSE464GSM31518 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-12h-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	0.5	d	spinal cord (T9)	CNS-SpinalCmod-Adult-12h-1C-s2	GSM31518.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31575	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31575 sample	GSE464GSM31575 extract	total_RNA	GSE464GSM31575 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-72h-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	3	d	spinal cord (T9)	CNS-SpinalCmod-Adult-72h-2C-s2	GSM31575.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4457	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM4457 sample	GSE464GSM4457 extract	total_RNA	GSE464GSM4457 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB24h-4B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	1	d	spinal cord (T10)	CNS-SC_InjB24h-4B-s2	GSM4457.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31571	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31571 sample	GSE464GSM31571 extract	total_RNA	GSE464GSM31571 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-4h-4B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	moderate spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCmod-Adult-4h-4B-s2	GSM31571.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31485	Rattus norvegicus	severe spinal cord injury	spinal cord (T8)	GSE464GSM31485 sample	GSE464GSM31485 extract	total_RNA	GSE464GSM31485 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjA4h-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	4	h	spinal cord (T8)	CNS-SCsev_InjA4h-2C-s2	GSM31485.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31417	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM31417 sample	GSE464GSM31417 extract	total_RNA	GSE464GSM31417 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrAT0-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	0	h	spinal cord (T8)	CNS-SC_CtrAT0-2B-s2	GSM31417.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7589	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7589 sample	GSE464GSM7589 extract	total_RNA	GSE464GSM7589 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-4h-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCsev-Adult-4h-4C-s2	GSM7589.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31519	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31519 sample	GSE464GSM31519 extract	total_RNA	GSE464GSM31519 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-12h-3C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	0.5	d	spinal cord (T9)	CNS-SpinalCmod-Adult-12h-3C-s2	GSM31519.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31567	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31567 sample	GSE464GSM31567 extract	total_RNA	GSE464GSM31567 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-4h-3C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCmod-Adult-4h-3C-s2	GSM31567.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31282	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM31282 sample	GSE464GSM31282 extract	total_RNA	GSE464GSM31282 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrB30m-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	0.5	h	spinal cord (T10)	CNS-SC_CtrB30m-2B-s2	GSM31282.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31346	Rattus norvegicus	severe spinal cord injury	spinal cord (T10)	GSE464GSM31346 sample	GSE464GSM31346 extract	total_RNA	GSE464GSM31346 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjB14d-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	14	d	spinal cord (T10)	CNS-SCsev_InjB14d-3B-s2	GSM31346.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4444	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM4444 sample	GSE464GSM4444 extract	total_RNA	GSE464GSM4444 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA24h-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	1	d	spinal cord (T8)	CNS-SC_InjA24h-3B-s2	GSM4444.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7591	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7591 sample	GSE464GSM7591 extract	total_RNA	GSE464GSM7591 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-7d-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCsev-Adult-7d-1B-s2	GSM7591.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31265	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM31265 sample	GSE464GSM31265 extract	total_RNA	GSE464GSM31265 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-48h-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	2	d	spinal cord (T9)	CNS-SpinalC-conAdult-48h-2C-s2	GSM31265.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31416	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM31416 sample	GSE464GSM31416 extract	total_RNA	GSE464GSM31416 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrAT0-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	0	h	spinal cord (T8)	CNS-SC_CtrAT0-2C-s2	GSM31416.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31283	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM31283 sample	GSE464GSM31283 extract	total_RNA	GSE464GSM31283 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrB14d-1A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	normal	14	d	spinal cord (T10)	CNS-SC_CtrB14d-1A-s2	GSM31283.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6630	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM6630 sample	GSE464GSM6630 extract	total_RNA	GSE464GSM6630 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrB24h-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	1	d	spinal cord (T10)	CNS-SC_CtrB24h-1C-s2	GSM6630.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4455	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM4455 sample	GSE464GSM4455 extract	total_RNA	GSE464GSM4455 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB24h-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	1	d	spinal cord (T10)	CNS-SC_InjB24h-2B-s2	GSM4455.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31593	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31593 sample	GSE464GSM31593 extract	total_RNA	GSE464GSM31593 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-7d-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCmod-Adult-7d-4C-s2	GSM31593.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31313	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31313 sample	GSE464GSM31313 extract	total_RNA	GSE464GSM31313 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB14d-4B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	14	d	spinal cord (T10)	CNS-SC_InjB14d-4B-s2	GSM31313.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31326	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31326 sample	GSE464GSM31326 extract	total_RNA	GSE464GSM31326 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB30m-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T10)	CNS-SC_InjB30m-3B-s2	GSM31326.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31398	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM31398 sample	GSE464GSM31398 extract	total_RNA	GSE464GSM31398 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrA14d-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	14	d	spinal cord (T8)	CNS-SC_CtrA14d-1B-s2	GSM31398.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31605	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM31605 sample	GSE464GSM31605 extract	total_RNA	GSE464GSM31605 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-28d-2B-s2b	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	28	d	spinal cord (T9)	CNS-SpinalCsev-Adult-28d-2B-s2b	GSM31605.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31451	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31451 sample	GSE464GSM31451 extract	total_RNA	GSE464GSM31451 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA7d-1A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	7	d	spinal cord (T8)	CNS-SC_InjA7d-1A-s2	GSM31451.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31302	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM31302 sample	GSE464GSM31302 extract	total_RNA	GSE464GSM31302 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrBT0-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	0	h	spinal cord (T10)	CNS-SC_CtrBT0-1C-s2	GSM31302.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.4.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31307	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31307 sample	GSE464GSM31307 extract	total_RNA	GSE464GSM31307 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB14d-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	14	d	spinal cord (T10)	CNS-SC_InjB14d-2B-s2	GSM31307.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.5.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
