gene	module
ENSG00000088832	3
ENSG00000088833	10
ENSG00000198053	0
ENSG00000101327	2
ENSG00000125835	3
ENSG00000101361	0
ENSG00000101365	0
ENSG00000088881	15
ENSG00000132635	0
ENSG00000215305	13
ENSG00000132670	1
ENSG00000125901	5
ENSG00000088899	2
ENSG00000198171	11
ENSG00000125877	10
ENSG00000088854	1
ENSG00000088812	1
ENSG00000101220	2
ENSG00000125817	4
ENSG00000101224	5
ENSG00000088888	1
ENSG00000226608	8
ENSG00000088826	9
ENSG00000171867	1
ENSG00000101265	1
ENSG00000089057	1
ENSG00000089063	1
ENSG00000132646	6
ENSG00000101290	2
ENSG00000125772	0
ENSG00000089199	2
ENSG00000125827	2
ENSG00000125869	2
ENSG00000132639	2
ENSG00000125863	0
ENSG00000101384	3
ENSG00000132640	1
ENSG00000089048	4
ENSG00000125870	11
ENSG00000125868	1
ENSG00000125844	11
ENSG00000089006	1
ENSG00000125871	1
ENSG00000232838	8
ENSG00000149474	1
ENSG00000089050	1
ENSG00000101310	1
ENSG00000232388	12
ENSG00000125821	1
ENSG00000185052	2
ENSG00000132669	0
ENSG00000173418	7
ENSG00000088970	1
ENSG00000088930	3
ENSG00000227693	1
ENSG00000125820	1
ENSG00000227063	8
ENSG00000125810	3
ENSG00000132661	3
ENSG00000125812	4
ENSG00000125814	2
ENSG00000101439	9
ENSG00000101463	1
ENSG00000101474	7
ENSG00000197586	2
ENSG00000100994	0
ENSG00000100997	1
ENSG00000101004	0
ENSG00000149531	0
ENSG00000101294	3
ENSG00000125968	5
ENSG00000171552	0
ENSG00000088356	11
ENSG00000101336	7
ENSG00000101337	13
ENSG00000101350	4
ENSG00000171456	0
ENSG00000197183	1
ENSG00000149600	12
ENSG00000101367	6
ENSG00000260257	15
ENSG00000101391	0
ENSG00000101400	9
ENSG00000078699	1
ENSG00000125967	2
ENSG00000101412	10
ENSG00000101421	2
ENSG00000125970	10
ENSG00000125977	6
ENSG00000101444	11
ENSG00000078747	1
ENSG00000125971	12
ENSG00000101460	12
ENSG00000101464	1
ENSG00000078804	4
ENSG00000131067	2
ENSG00000131069	13
ENSG00000100983	1
ENSG00000078814	1
ENSG00000100991	1
ENSG00000088298	3
ENSG00000101000	3
ENSG00000126005	4
ENSG00000242372	0
ENSG00000101019	0
ENSG00000125991	8
ENSG00000214078	5
ENSG00000244462	0
ENSG00000244005	0
ENSG00000125995	10
ENSG00000131051	0
ENSG00000025293	6
ENSG00000171222	12
ENSG00000260032	1
ENSG00000088367	2
ENSG00000131043	1
ENSG00000080845	5
ENSG00000101335	0
ENSG00000101084	3
ENSG00000101079	2
ENSG00000149639	1
ENSG00000101347	7
ENSG00000118705	7
ENSG00000101363	0
ENSG00000166619	2
ENSG00000053438	2
ENSG00000132792	3
ENSG00000132821	2
ENSG00000101413	6
ENSG00000198959	3
ENSG00000149633	1
ENSG00000196756	0
ENSG00000174365	1
ENSG00000170471	0
ENSG00000101445	1
ENSG00000204103	7
ENSG00000198900	0
ENSG00000124181	0
ENSG00000174306	1
ENSG00000124193	13
ENSG00000101049	1
ENSG00000101052	0
ENSG00000132823	6
ENSG00000223891	11
ENSG00000132824	1
ENSG00000168734	5
ENSG00000166913	2
ENSG00000025772	5
ENSG00000124107	6
ENSG00000124145	9
ENSG00000204070	11
ENSG00000124251	1
ENSG00000244274	1
ENSG00000124155	1
ENSG00000101457	3
ENSG00000124104	0
ENSG00000101473	10
ENSG00000064601	5
ENSG00000100979	3
ENSG00000100982	1
ENSG00000124140	2
ENSG00000124160	0
ENSG00000080189	0
ENSG00000062598	1
ENSG00000158296	1
ENSG00000101040	0
ENSG00000196562	5
ENSG00000124126	0
ENSG00000124198	1
ENSG00000124207	1
ENSG00000124214	1
ENSG00000124228	3
ENSG00000177410	8
ENSG00000158470	3
ENSG00000158480	1
ENSG00000124226	8
ENSG00000244687	5
ENSG00000240849	1
ENSG00000172216	3
ENSG00000196396	11
ENSG00000101126	1
ENSG00000000419	6
ENSG00000054793	1
ENSG00000064787	4
ENSG00000101132	4
ENSG00000185834	8
ENSG00000124098	9
ENSG00000022277	1
ENSG00000101144	1
ENSG00000101146	0
ENSG00000132819	5
ENSG00000124225	4
ENSG00000124209	4
ENSG00000124164	4
ENSG00000124222	1
ENSG00000215440	0
ENSG00000087460	2
ENSG00000101158	1
ENSG00000101160	7
ENSG00000124172	10
ENSG00000101166	1
ENSG00000087495	4
ENSG00000196227	0
ENSG00000149657	0
ENSG00000101182	3
ENSG00000184402	2
ENSG00000130703	1
ENSG00000130706	0
ENSG00000130702	3
ENSG00000171858	8
ENSG00000101187	3
ENSG00000101189	5
ENSG00000060491	0
ENSG00000092758	1
ENSG00000101190	4
ENSG00000101193	6
ENSG00000149658	3
ENSG00000101198	0
ENSG00000101199	0
ENSG00000101210	2
ENSG00000125534	1
ENSG00000232442	15
ENSG00000197457	2
ENSG00000258366	5
ENSG00000243509	3
ENSG00000101246	10
ENSG00000197114	13
ENSG00000203896	13
ENSG00000125520	10
ENSG00000101150	0
ENSG00000101152	2
ENSG00000198276	0
ENSG00000196700	2
ENSG00000101161	1
ENSG00000203883	15
ENSG00000171703	2
ENSG00000171700	7
ENSG00000203880	0
ENSG00000188681	10
ENSG00000185272	1
ENSG00000155304	0
ENSG00000155307	3
ENSG00000155313	0
ENSG00000232560	1
ENSG00000154639	1
ENSG00000154640	6
ENSG00000154642	1
ENSG00000198618	2
ENSG00000224924	4
ENSG00000154654	0
ENSG00000154719	0
ENSG00000154721	9
ENSG00000154723	12
ENSG00000154727	1
ENSG00000142192	1
ENSG00000154734	3
ENSG00000156256	1
ENSG00000156261	5
ENSG00000156299	2
ENSG00000142168	0
ENSG00000156304	0
ENSG00000256073	15
ENSG00000166979	0
ENSG00000159079	2
ENSG00000159082	2
ENSG00000159086	0
ENSG00000205927	1
ENSG00000184221	0
ENSG00000159110	3
ENSG00000243646	7
ENSG00000142166	6
ENSG00000159128	3
ENSG00000142188	5
ENSG00000159131	6
ENSG00000159140	14
ENSG00000159147	3
ENSG00000205758	4
ENSG00000241837	12
ENSG00000243927	5
ENSG00000205670	4
ENSG00000159200	1
ENSG00000159228	0
ENSG00000159256	6
ENSG00000182670	4
ENSG00000157538	1
ENSG00000157540	0
ENSG00000157557	3
ENSG00000183527	0
ENSG00000205581	9
ENSG00000182093	1
ENSG00000185437	0
ENSG00000183036	2
ENSG00000226496	4
ENSG00000182240	11
ENSG00000157601	5
ENSG00000157617	1
ENSG00000160188	9
ENSG00000160191	0
ENSG00000160194	4
ENSG00000160200	9
ENSG00000160201	4
ENSG00000142178	0
ENSG00000160209	5
ENSG00000160213	3
ENSG00000160214	10
ENSG00000160216	4
ENSG00000160218	1
ENSG00000241945	0
ENSG00000160221	2
ENSG00000160223	0
ENSG00000141959	1
ENSG00000160226	0
ENSG00000142185	7
ENSG00000184787	13
ENSG00000184900	5
ENSG00000183255	3
ENSG00000160255	7
ENSG00000227039	7
ENSG00000224930	0
ENSG00000223768	2
ENSG00000182871	1
ENSG00000142156	5
ENSG00000142173	3
ENSG00000160285	1
ENSG00000235878	1
ENSG00000160294	0
ENSG00000182362	1
ENSG00000160305	1
ENSG00000160307	1
ENSG00000160310	11
ENSG00000177663	7
ENSG00000069998	3
ENSG00000093072	0
ENSG00000182902	9
ENSG00000131100	1
ENSG00000099968	8
ENSG00000015475	5
ENSG00000243156	1
ENSG00000183628	5
ENSG00000100033	9
ENSG00000070413	2
ENSG00000100075	10
ENSG00000100084	15
ENSG00000242259	4
ENSG00000185608	10
ENSG00000070010	11
ENSG00000184113	3
ENSG00000184702	2
ENSG00000093010	11
ENSG00000099889	2
ENSG00000128191	0
ENSG00000099899	1
ENSG00000099901	0
ENSG00000099904	5
ENSG00000128185	10
ENSG00000099917	3
ENSG00000241973	2
ENSG00000099940	1
ENSG00000099942	1
ENSG00000183773	9
ENSG00000099949	0
ENSG00000184436	0
ENSG00000183506	0
ENSG00000185651	1
ENSG00000161179	10
ENSG00000128228	3
ENSG00000100023	13
ENSG00000100030	1
ENSG00000100034	1
ENSG00000272779	1
ENSG00000128266	1
ENSG00000186716	5
ENSG00000234353	2
ENSG00000250479	5
ENSG00000099956	0
ENSG00000133460	2
ENSG00000099977	0
ENSG00000184674	2
ENSG00000099991	2
ENSG00000099998	3
ENSG00000100014	0
ENSG00000138867	1
ENSG00000100028	11
ENSG00000178026	2
ENSG00000167037	2
ENSG00000100095	2
ENSG00000100099	1
ENSG00000128294	3
ENSG00000225783	2
ENSG00000180957	0
ENSG00000100209	3
ENSG00000100219	3
ENSG00000100263	0
ENSG00000182944	2
ENSG00000185340	10
ENSG00000100280	7
ENSG00000100285	2
ENSG00000184117	2
ENSG00000186575	15
ENSG00000100314	2
ENSG00000100319	10
ENSG00000184076	12
ENSG00000100325	11
ENSG00000100330	9
ENSG00000099995	14
ENSG00000099999	5
ENSG00000100003	0
ENSG00000128242	1
ENSG00000100029	10
ENSG00000185339	3
ENSG00000133422	3
ENSG00000253352	1
ENSG00000183963	3
ENSG00000198832	5
ENSG00000138942	1
ENSG00000182541	6
ENSG00000100100	1
ENSG00000100105	1
ENSG00000185721	0
ENSG00000184708	4
ENSG00000241878	2
ENSG00000128245	2
ENSG00000100220	6
ENSG00000100225	1
ENSG00000100234	0
ENSG00000100284	5
ENSG00000100292	3
ENSG00000100302	2
ENSG00000100320	2
ENSG00000128335	5
ENSG00000100342	3
ENSG00000100345	3
ENSG00000100348	0
ENSG00000100353	7
ENSG00000100360	10
ENSG00000100362	2
ENSG00000100365	7
ENSG00000128311	15
ENSG00000128309	3
ENSG00000100379	2
ENSG00000100055	7
ENSG00000100060	7
ENSG00000128283	1
ENSG00000100083	0
ENSG00000100097	1
ENSG00000100101	10
ENSG00000189060	0
ENSG00000100116	15
ENSG00000100124	2
ENSG00000100129	8
ENSG00000100139	1
ENSG00000128346	1
ENSG00000100142	1
ENSG00000100146	1
ENSG00000100151	0
ENSG00000272720	1
ENSG00000184381	1
ENSG00000185022	3
ENSG00000198792	1
ENSG00000213923	0
ENSG00000100201	0
ENSG00000100211	10
ENSG00000100216	10
ENSG00000100221	3
ENSG00000100226	0
ENSG00000100242	0
ENSG00000221890	2
ENSG00000183741	2
ENSG00000100307	2
ENSG00000100311	7
ENSG00000100316	8
ENSG00000100321	2
ENSG00000100324	1
ENSG00000128268	0
ENSG00000128272	11
ENSG00000187051	10
ENSG00000239900	11
ENSG00000100359	13
ENSG00000196588	3
ENSG00000100380	4
ENSG00000100387	4
ENSG00000100393	14
ENSG00000100395	13
ENSG00000100399	1
ENSG00000100401	5
ENSG00000100403	1
ENSG00000167074	2
ENSG00000183864	1
ENSG00000100410	1
ENSG00000100412	0
ENSG00000100413	0
ENSG00000172346	5
ENSG00000100417	9
ENSG00000100418	1
ENSG00000196419	0
ENSG00000100138	2
ENSG00000184208	4
ENSG00000198911	13
ENSG00000205704	2
ENSG00000100167	2
ENSG00000198951	7
ENSG00000183172	12
ENSG00000184983	12
ENSG00000229891	1
ENSG00000189306	0
ENSG00000100227	11
ENSG00000100243	6
ENSG00000242247	3
ENSG00000100266	6
ENSG00000100271	10
ENSG00000100300	3
ENSG00000100304	5
ENSG00000130540	2
ENSG00000100347	0
ENSG00000188677	11
ENSG00000138964	7
ENSG00000188636	4
ENSG00000100364	0
ENSG00000100376	0
ENSG00000077942	3
ENSG00000130638	1
ENSG00000075234	3
ENSG00000100416	15
ENSG00000075240	0
ENSG00000100422	5
ENSG00000260708	3
ENSG00000054611	11
ENSG00000219438	2
ENSG00000205632	1
ENSG00000100425	0
ENSG00000184164	3
ENSG00000198355	5
ENSG00000100427	9
ENSG00000073150	2
ENSG00000170638	3
ENSG00000273253	0
ENSG00000073169	13
ENSG00000128159	13
ENSG00000185386	5
ENSG00000196576	3
ENSG00000100239	2
ENSG00000100241	1
ENSG00000100258	0
ENSG00000025770	0
ENSG00000130489	5
ENSG00000272821	5
ENSG00000025708	3
ENSG00000177989	3
ENSG00000205560	0
ENSG00000100288	2
ENSG00000008735	2
ENSG00000100299	1
ENSG00000251322	2
ENSG00000184319	1
ENSG00000182378	0
ENSG00000178605	10
ENSG00000167393	0
ENSG00000198223	7
ENSG00000185291	3
ENSG00000169100	5
ENSG00000169093	1
ENSG00000197976	1
ENSG00000214717	0
ENSG00000002586	9
ENSG00000056998	9
ENSG00000183943	6
ENSG00000006757	4
ENSG00000101849	11
ENSG00000047644	4
ENSG00000073464	1
ENSG00000005302	8
ENSG00000205542	0
ENSG00000197582	7
ENSG00000123595	1
ENSG00000046651	0
ENSG00000046653	1
ENSG00000046647	1
ENSG00000130150	1
ENSG00000087842	1
ENSG00000186312	10
ENSG00000169249	3
ENSG00000182287	9
ENSG00000169895	1
ENSG00000102054	1
ENSG00000169891	1
ENSG00000047634	0
ENSG00000086717	1
ENSG00000131828	0
ENSG00000147010	6
ENSG00000184368	2
ENSG00000173674	1
ENSG00000102172	5
ENSG00000174028	0
ENSG00000123131	6
ENSG00000130066	3
ENSG00000184831	12
ENSG00000130741	7
ENSG00000102230	1
ENSG00000232472	8
ENSG00000147027	9
ENSG00000130962	1
ENSG00000165168	7
ENSG00000165169	5
ENSG00000101955	9
ENSG00000156298	2
ENSG00000165175	0
ENSG00000182220	0
ENSG00000124486	1
ENSG00000215301	14
ENSG00000171659	7
ENSG00000189221	9
ENSG00000069535	3
ENSG00000124479	0
ENSG00000069509	2
ENSG00000147113	3
ENSG00000102221	1
ENSG00000130988	4
ENSG00000147123	12
ENSG00000182872	13
ENSG00000130985	13
ENSG00000102225	2
ENSG00000102226	2
ENSG00000078061	6
ENSG00000008056	2
ENSG00000102265	3
ENSG00000126767	5
ENSG00000126756	8
ENSG00000017483	0
ENSG00000068438	0
ENSG00000147155	0
ENSG00000102317	1
ENSG00000228343	1
ENSG00000101940	10
ENSG00000015285	7
ENSG00000094631	13
ENSG00000102109	5
ENSG00000126768	11
ENSG00000102103	5
ENSG00000068308	2
ENSG00000068400	5
ENSG00000068323	3
ENSG00000243279	0
ENSG00000196998	3
ENSG00000068394	0
ENSG00000102007	3
ENSG00000102003	2
ENSG00000101997	11
ENSG00000049769	0
ENSG00000158352	1
ENSG00000179222	2
ENSG00000184194	1
ENSG00000184205	5
ENSG00000270189	0
ENSG00000126012	0
ENSG00000072501	0
ENSG00000072506	11
ENSG00000086758	14
ENSG00000158526	4
ENSG00000102316	2
ENSG00000067445	13
ENSG00000182518	4
ENSG00000187601	1
ENSG00000083750	0
ENSG00000188021	2
ENSG00000204272	12
ENSG00000235437	3
ENSG00000131089	2
ENSG00000001497	4
ENSG00000147065	3
ENSG00000155659	7
ENSG00000181704	1
ENSG00000181191	1
ENSG00000089289	8
ENSG00000120509	12
ENSG00000230629	8
ENSG00000147164	4
ENSG00000184481	4
ENSG00000196338	1
ENSG00000169562	1
ENSG00000147130	13
ENSG00000147140	3
ENSG00000147162	14
ENSG00000242732	5
ENSG00000198034	8
ENSG00000186462	2
ENSG00000204116	1
ENSG00000229807	0
ENSG00000270223	4
ENSG00000131263	0
ENSG00000131269	6
ENSG00000102390	12
ENSG00000198934	2
ENSG00000102158	1
ENSG00000131174	12
ENSG00000102144	3
ENSG00000187325	1
ENSG00000078596	0
ENSG00000198157	4
ENSG00000131171	0
ENSG00000147180	0
ENSG00000102271	1
ENSG00000237506	8
ENSG00000186310	2
ENSG00000000003	9
ENSG00000126950	2
ENSG00000010671	7
ENSG00000102393	3
ENSG00000126945	0
ENSG00000126947	2
ENSG00000198960	0
ENSG00000102401	4
ENSG00000184867	2
ENSG00000166432	1
ENSG00000184905	5
ENSG00000204071	2
ENSG00000184515	2
ENSG00000198932	2
ENSG00000158301	2
ENSG00000133169	2
ENSG00000102409	0
ENSG00000180964	4
ENSG00000204065	2
ENSG00000133134	2
ENSG00000182916	1
ENSG00000185222	3
ENSG00000166681	2
ENSG00000133142	4
ENSG00000196507	4
ENSG00000172465	2
ENSG00000123562	2
ENSG00000123560	1
ENSG00000123575	1
ENSG00000147224	0
ENSG00000157514	0
ENSG00000101843	1
ENSG00000188153	1
ENSG00000226958	5
ENSG00000068366	14
ENSG00000101901	1
ENSG00000126016	4
ENSG00000102024	1
ENSG00000131725	1
ENSG00000131724	7
ENSG00000174460	2
ENSG00000101856	1
ENSG00000005022	0
ENSG00000018610	1
ENSG00000077721	6
ENSG00000198918	8
ENSG00000125351	0
ENSG00000125352	0
ENSG00000125356	12
ENSG00000101882	1
ENSG00000125355	2
ENSG00000005893	1
ENSG00000158290	1
ENSG00000232119	7
ENSG00000171155	1
ENSG00000182890	9
ENSG00000125675	1
ENSG00000179101	4
ENSG00000125676	1
ENSG00000101966	1
ENSG00000101972	1
ENSG00000102038	0
ENSG00000122126	5
ENSG00000171388	1
ENSG00000122122	7
ENSG00000188706	1
ENSG00000156709	0
ENSG00000134594	1
ENSG00000134597	8
ENSG00000147256	2
ENSG00000123728	0
ENSG00000227008	8
ENSG00000156531	1
ENSG00000165704	2
ENSG00000156504	4
ENSG00000184785	4
ENSG00000212747	1
ENSG00000134590	2
ENSG00000203950	0
ENSG00000196972	2
ENSG00000178947	2
ENSG00000169446	6
ENSG00000198689	2
ENSG00000022267	2
ENSG00000102241	4
ENSG00000129675	9
ENSG00000147274	1
ENSG00000129682	2
ENSG00000184258	4
ENSG00000182195	13
ENSG00000185985	1
ENSG00000102081	4
ENSG00000219507	0
ENSG00000010404	2
ENSG00000197021	1
ENSG00000171100	1
ENSG00000102181	1
ENSG00000160131	0
ENSG00000147400	9
ENSG00000147383	1
ENSG00000183837	2
ENSG00000182492	0
ENSG00000147382	0
ENSG00000130821	0
ENSG00000185825	5
ENSG00000198753	1
ENSG00000067829	5
ENSG00000180879	11
ENSG00000067840	2
ENSG00000198910	2
ENSG00000089820	7
ENSG00000102030	5
ENSG00000102032	0
ENSG00000172534	13
ENSG00000184216	7
ENSG00000169057	1
ENSG00000196924	3
ENSG00000102119	3
ENSG00000147403	8
ENSG00000207165	0
ENSG00000102125	13
ENSG00000197180	1
ENSG00000071553	13
ENSG00000203879	13
ENSG00000071859	10
ENSG00000130827	13
ENSG00000196976	12
ENSG00000102178	0
ENSG00000071889	1
ENSG00000160211	10
ENSG00000130826	8
ENSG00000130830	0
ENSG00000197932	0
ENSG00000165775	8
ENSG00000182712	4
ENSG00000155959	1
ENSG00000155961	0
ENSG00000124333	1
ENSG00000129824	0
ENSG00000067048	0
ENSG00000185275	0
ENSG00000012817	0
ENSG00000198692	0
ENSG00000211459	12
ENSG00000210077	15
ENSG00000210082	12
ENSG00000209082	0
ENSG00000198888	4
ENSG00000210100	15
ENSG00000198763	1
ENSG00000198804	15
ENSG00000210151	15
ENSG00000198712	0
ENSG00000228253	0
ENSG00000198899	0
ENSG00000198938	0
ENSG00000210164	0
ENSG00000198840	0
ENSG00000212907	0
ENSG00000198886	0
ENSG00000198786	15
ENSG00000198695	15
ENSG00000198727	5
