Source Name	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [location]	Characteristics [organism]	Term Source REF	Term Accession Number	Characteristics [organism part]	Term Source REF	Term Accession Number	Characteristics [time day]	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Extract Name	Material Type	Protocol REF	Term Source REF	Labeled Extract Name	Label	Protocol REF	Term Source REF	Assay Name	Array Design REF	Term Source REF	Technology Type	Protocol REF	Term Source REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Term Source REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue [location]	FactorValue [time day]	FactorValue [treatment]
GSM1697930 1	Caudal.NT3.20d	Caudal.NT3.20d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697930 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697930 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697930	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697930_090929-Rat230_2-09266C_dC3_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697930_sample_table.txt norm	GSM1697930_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	NT3-chitosan(NT3)
GSM1697929 1	Caudal.NT3.20d	Caudal.NT3.20d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697929 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697929 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697929	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697929_090929-Rat230_2-09266C_dC2_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697929_sample_table.txt norm	GSM1697929_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	NT3-chitosan(NT3)
GSM1697928 1	Caudal.NT3.20d	Caudal.NT3.20d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697928 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697928 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697928	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697928_090929-Rat230_2-09266C_dC1_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697928_sample_table.txt norm	GSM1697928_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	NT3-chitosan(NT3)
GSM1697927 1	Caudal.NT3.10d	Caudal.NT3.10d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697927 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697927 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697927	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697927_090828-Rat230_2-09266B_dC3-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697927_sample_table.txt norm	GSM1697927_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	NT3-chitosan(NT3)
GSM1697926 1	Caudal.NT3.10d	Caudal.NT3.10d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697926 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697926 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697926	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697926_090828-Rat230_2-09266B_dC2-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697926_sample_table.txt norm	GSM1697926_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	NT3-chitosan(NT3)
GSM1697925 1	Caudal.NT3.03d	Caudal.NT3.03d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697925 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697925 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697925	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697925_090926-Rat230_2-09266C_dC3_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697925_sample_table.txt norm	GSM1697925_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	NT3-chitosan(NT3)
GSM1697924 1	Caudal.NT3.03d	Caudal.NT3.03d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697924 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697924 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697924	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697924_090926-Rat230_2-09266C_dC2_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697924_sample_table.txt norm	GSM1697924_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	NT3-chitosan(NT3)
GSM1697923 1	Caudal.NT3.03d	Caudal.NT3.03d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697923 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697923 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697923	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697923_090926-Rat230_2-09266C_dC1_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697923_sample_table.txt norm	GSM1697923_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	NT3-chitosan(NT3)
GSM1697922 1	Caudal.NT3.01d	Caudal.NT3.01d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697922 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697922 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697922	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697922_090729-Rat230_2-09266A_dC3-d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697922_sample_table.txt norm	GSM1697922_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	NT3-chitosan(NT3)
GSM1697921 1	Caudal.NT3.01d	Caudal.NT3.01d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697921 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697921 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697921	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697921_090729-Rat230_2-09266A_dC2-d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697921_sample_table.txt norm	GSM1697921_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	NT3-chitosan(NT3)
GSM1697920 1	Caudal.NT3.01d	Caudal.NT3.01d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697920 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697920 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697920	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697920_090729-Rat230_2-09266A_dC1-d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697920_sample_table.txt norm	GSM1697920_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	NT3-chitosan(NT3)
GSM1697919 1	Caudal.NT3.10d	Caudal.NT3.10d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697919 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697919 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697919	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697919_090828-Rat230_2-09266B_dC1-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.3.zip	P-GSE69334-1	ArrayExpress	GSM1697919_sample_table.txt norm	GSM1697919_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	NT3-chitosan(NT3)
